a1,d,item,question,group,id
1.02611068853327,-1.30892391337898,gę gę,ODGŁOSY I WYKRZYKNIKI: Czy dziecko rozumie...,rozumienie,item_1
1.43421192633833,-0.498823598847783,gę gę,ODGŁOSY I WYKRZYKNIKI: Czy dziecko mówi...,mowa,item_1
0.501418998227468,-0.892179917566651,ko ko ko,ODGŁOSY I WYKRZYKNIKI: Czy dziecko rozumie...,rozumienie,item_3
1.94682580090804,0.647702193059241,ko ko ko,ODGŁOSY I WYKRZYKNIKI: Czy dziecko mówi...,mowa,item_3
0.818491996278921,-0.949219283377016,kwa kwa,ODGŁOSY I WYKRZYKNIKI: Czy dziecko rozumie...,rozumienie,item_4
2.05972911660214,0.0487652295933858,kwa kwa,ODGŁOSY I WYKRZYKNIKI: Czy dziecko mówi...,mowa,item_4
0.765710504368871,-1.20964863932927,mee/bee,ODGŁOSY I WYKRZYKNIKI: Czy dziecko rozumie...,rozumienie,item_6
1.98418835430273,-0.0590436044031849,mee/bee,ODGŁOSY I WYKRZYKNIKI: Czy dziecko mówi...,mowa,item_6
0.370334212127909,-1.01116520614857,muu [krowa],ODGŁOSY I WYKRZYKNIKI: Czy dziecko rozumie...,rozumienie,item_7
2.11632292007086,0.672585685774641,muu [krowa],ODGŁOSY I WYKRZYKNIKI: Czy dziecko mówi...,mowa,item_7
1.21253709832413,-1.29815584544748,pi pi pi/ćwir ćwir,ODGŁOSY I WYKRZYKNIKI: Czy dziecko rozumie...,rozumienie,item_8
2.02235991163911,-0.613759054361284,pi pi pi/ćwir ćwir,ODGŁOSY I WYKRZYKNIKI: Czy dziecko mówi...,mowa,item_8
0.339422886890221,-1.20898728367334,bam/bum/bęc,ODGŁOSY I WYKRZYKNIKI: Czy dziecko rozumie...,rozumienie,item_9
1.65421754139538,0.265861715722846,bam/bum/bęc,ODGŁOSY I WYKRZYKNIKI: Czy dziecko mówi...,mowa,item_9
0.250309712934054,-1.04654026015342,brrum brrum [auto],ODGŁOSY I WYKRZYKNIKI: Czy dziecko rozumie...,rozumienie,item_10
1.91309780505983,1.08675919955383,brrum brrum [auto],ODGŁOSY I WYKRZYKNIKI: Czy dziecko mówi...,mowa,item_10
1.02080025929705,-1.25512757646319,tik tak,ODGŁOSY I WYKRZYKNIKI: Czy dziecko rozumie...,rozumienie,item_11
1.69570585841733,-0.561800097883454,tik tak,ODGŁOSY I WYKRZYKNIKI: Czy dziecko mówi...,mowa,item_11
0.77639924976799,-1.41694522422101,tralala/lalala,ODGŁOSY I WYKRZYKNIKI: Czy dziecko rozumie...,rozumienie,item_12
1.68920152169401,-0.159434113400228,tralala/lalala,ODGŁOSY I WYKRZYKNIKI: Czy dziecko mówi...,mowa,item_12
1.30642632520351,-0.811527239083929,miś/niedźwiedź,ZWIERZĘTA – PRAWDZIWE LUB ZABAWKOWE: Czy dziecko rozumie...,rozumienie,item_32
1.81134965676675,-0.438320470313616,miś/niedźwiedź,ZWIERZĘTA – PRAWDZIWE LUB ZABAWKOWE: Czy dziecko mówi...,mowa,item_32
0.472130700934136,0.352048798933848,auto/samochód,POJAZDY – PRAWDZIWE LUB ZABAWKOWE: Czy dziecko rozumie...,rozumienie,item_56
2.50412506942142,2.46523759867051,auto/samochód,POJAZDY – PRAWDZIWE LUB ZABAWKOWE: Czy dziecko mówi...,mowa,item_56
2.06561329941483,-1.85368225982113,motor/motocykl,POJAZDY – PRAWDZIWE LUB ZABAWKOWE: Czy dziecko rozumie...,rozumienie,item_62
2.1746429894375,-1.42406940249279,motor/motocykl,POJAZDY – PRAWDZIWE LUB ZABAWKOWE: Czy dziecko mówi...,mowa,item_62
0.599757855395831,-0.847756973912721,jedzenie/papu/am,POKARMY I NAPOJE: Czy dziecko rozumie...,rozumienie,item_92
2.02861168081597,0.629345256617677,jedzenie/papu/am,POKARMY I NAPOJE: Czy dziecko mówi...,mowa,item_92
3.53942796028797,-2.80420829304337,makaron/kluski,POKARMY I NAPOJE: Czy dziecko rozumie...,rozumienie,item_105
3.22305062255379,-2.18070917467462,makaron/kluski,POKARMY I NAPOJE: Czy dziecko mówi...,mowa,item_105
4.07501407123318,-4.19029583623018,masło/margaryna,POKARMY I NAPOJE: Czy dziecko rozumie...,rozumienie,item_108
3.46471707596039,-3.37521983746495,masło/margaryna,POKARMY I NAPOJE: Czy dziecko mówi...,mowa,item_108
3.3240354209627,-2.13210311991409,ziemniaki/kartofle,POKARMY I NAPOJE: Czy dziecko rozumie...,rozumienie,item_134
3.062524421389,-1.59386157786055,ziemniaki/kartofle,POKARMY I NAPOJE: Czy dziecko mówi...,mowa,item_134
3.34516013161218,-2.16940586562251,kartka/papier,ZABAWKI: Czy dziecko rozumie...,rozumienie,item_140
3.12621239904946,-1.66419808839464,kartka/papier,ZABAWKI: Czy dziecko mówi...,mowa,item_140
2.98505035485312,-1.86335769830037,pisak/długopis,ZABAWKI: Czy dziecko rozumie...,rozumienie,item_149
3.10067491264042,-1.40265939266788,pisak/długopis,ZABAWKI: Czy dziecko mówi...,mowa,item_149
3.15420095244287,-2.07156642735719,pantofle/kapcie,UBRANIA: Czy dziecko rozumie...,rozumienie,item_165
3.30073864339374,-1.58921220171517,pantofle/kapcie,UBRANIA: Czy dziecko mówi...,mowa,item_165
2.2227083623905,0.168615629186348,pieluszka/pampers,UBRANIA: Czy dziecko rozumie...,rozumienie,item_167
3.26712171789103,0.862897353143174,pieluszka/pampers,UBRANIA: Czy dziecko mówi...,mowa,item_167
3.46429655605632,-2.24458507273017,rajstopy/rajtuzy,UBRANIA: Czy dziecko rozumie...,rozumienie,item_169
3.28931040105481,-1.77464255563654,rajstopy/rajtuzy,UBRANIA: Czy dziecko mówi...,mowa,item_169
3.6041160444695,-3.3924987979087,paznokcie/pazurki,CZĘŚCI CIAŁA: Czy dziecko rozumie...,rozumienie,item_192
3.57231886235555,-3.08073963309723,paznokcie/pazurki,CZĘŚCI CIAŁA: Czy dziecko mówi...,mowa,item_192
3.93084459986364,-3.8995030473496,półka/regał,"W DOMU: POMIESZCZENIA, SPRZĘTY, MEBLE: Czy dziecko rozumie...",rozumienie,item_221
3.82841770067265,-3.61101874635542,półka/regał,"W DOMU: POMIESZCZENIA, SPRZĘTY, MEBLE: Czy dziecko mówi...",mowa,item_221
3.74817552377564,-2.96623878456611,ubikacja/ustęp,"W DOMU: POMIESZCZENIA, SPRZĘTY, MEBLE: Czy dziecko rozumie...",rozumienie,item_232
3.55448751775094,-2.37409357943651,ubikacja/ustęp,"W DOMU: POMIESZCZENIA, SPRZĘTY, MEBLE: Czy dziecko mówi...",mowa,item_232
2.91505422145763,-1.02143554043118,koc/kołdra,PRZEDMIOTY DOMOWEGO UŻYTKU: Czy dziecko rozumie...,rozumienie,item_244
3.21073987871418,-0.55866979948788,koc/kołdra,PRZEDMIOTY DOMOWEGO UŻYTKU: Czy dziecko mówi...,mowa,item_244
3.56836693408616,-3.11397540639541,lekarstwa/tabletki,PRZEDMIOTY DOMOWEGO UŻYTKU: Czy dziecko rozumie...,rozumienie,item_248
3.46458976119251,-2.71839339893784,lekarstwa/tabletki,PRZEDMIOTY DOMOWEGO UŻYTKU: Czy dziecko mówi...,mowa,item_248
2.90749904276278,-1.07972696763158,szczoteczka do zębów,PRZEDMIOTY DOMOWEGO UŻYTKU: Czy dziecko rozumie...,rozumienie,item_268
3.09700757132353,-0.65209365882968,szczoteczka do zębów,PRZEDMIOTY DOMOWEGO UŻYTKU: Czy dziecko mówi...,mowa,item_268
4.22088236922205,-3.39112334839395,szmata/ścierka,PRZEDMIOTY DOMOWEGO UŻYTKU: Czy dziecko rozumie...,rozumienie,item_271
3.90260863493532,-2.83106487694942,szmata/ścierka,PRZEDMIOTY DOMOWEGO UŻYTKU: Czy dziecko mówi...,mowa,item_271
1.89537238455314,0.167534593457878,telefon/komórka,PRZEDMIOTY DOMOWEGO UŻYTKU: Czy dziecko rozumie...,rozumienie,item_275
3.08112537386936,0.978153168694126,telefon/komórka,PRZEDMIOTY DOMOWEGO UŻYTKU: Czy dziecko mówi...,mowa,item_275
3.67729150850031,-2.28542975895359,zdjęcie/fotografia,PRZEDMIOTY DOMOWEGO UŻYTKU: Czy dziecko rozumie...,rozumienie,item_280
3.61460508576799,-1.7807277952225,zdjęcie/fotografia,PRZEDMIOTY DOMOWEGO UŻYTKU: Czy dziecko mówi...,mowa,item_280
3.64725638441465,-2.3757021144285,kijek/patyk,POZA DOMEM: Czy dziecko rozumie...,rozumienie,item_295
3.58953909164504,-1.86157908492312,kijek/patyk,POZA DOMEM: Czy dziecko mówi...,mowa,item_295
3.72864480429799,-1.99171266420066,piasek/piaskownica,POZA DOMEM: Czy dziecko rozumie...,rozumienie,item_303
3.74877152184612,-1.41810863179937,piasek/piaskownica,POZA DOMEM: Czy dziecko mówi...,mowa,item_303
2.37562309303279,-0.741885965853353,na dwór/na pole,POZA DOMEM: Czy dziecko rozumie...,rozumienie,item_321
2.9939183359563,-0.240587122238756,na dwór/na pole,POZA DOMEM: Czy dziecko mówi...,mowa,item_321
2.82793562833423,-2.31275589450351,doktor/lekarz,OSOBY: Czy dziecko rozumie...,rozumienie,item_336
2.811145096532,-1.98781053169285,doktor/lekarz,OSOBY: Czy dziecko mówi...,mowa,item_336
0.581800111804886,-0.580362739880241,dzidzi/dzidziuś,OSOBY: Czy dziecko rozumie...,rozumienie,item_338
1.97064397135143,0.574086076429837,dzidzi/dzidziuś,OSOBY: Czy dziecko mówi...,mowa,item_338
1.16935516168613,-1.07889835341683,imię zwierzątka,OSOBY: Czy dziecko rozumie...,rozumienie,item_343
1.75146147969574,-0.600040666417056,imię zwierzątka,OSOBY: Czy dziecko mówi...,mowa,item_343
0.442275449788719,0.276515566148684,własne imię dziecka,OSOBY: Czy dziecko rozumie...,rozumienie,item_356
1.03094143809637,0.9269907040957,własne imię dziecka,OSOBY: Czy dziecko mówi...,mowa,item_356
1.78950052117637,-0.960095032076566,dzień dobry,"FORMUŁY, ZABAWY, RUTYNOWE CZYNNOŚCI: Czy dziecko rozumie...",rozumienie,item_359
1.92669525266943,-0.723013287137294,dzień dobry,"FORMUŁY, ZABAWY, RUTYNOWE CZYNNOŚCI: Czy dziecko mówi...",mowa,item_359
2.23169549906514,-1.70876568645589,do widzenia,"FORMUŁY, ZABAWY, RUTYNOWE CZYNNOŚCI: Czy dziecko rozumie...",rozumienie,item_360
2.47247807718959,-1.34906590459163,do widzenia,"FORMUŁY, ZABAWY, RUTYNOWE CZYNNOŚCI: Czy dziecko mówi...",mowa,item_360
-0.238807515923391,-0.308141247077335,"pa, pa","FORMUŁY, ZABAWY, RUTYNOWE CZYNNOŚCI: Czy dziecko rozumie...",rozumienie,item_366
2.0739776308688,3.56413048030598,"pa, pa","FORMUŁY, ZABAWY, RUTYNOWE CZYNNOŚCI: Czy dziecko mówi...",mowa,item_366
1.23117713978507,-1.38611845163004,siusiu/siku/sisi,"FORMUŁY, ZABAWY, RUTYNOWE CZYNNOŚCI: Czy dziecko rozumie...",rozumienie,item_372
2.51159926680441,-0.596838755543136,siusiu/siku/sisi,"FORMUŁY, ZABAWY, RUTYNOWE CZYNNOŚCI: Czy dziecko mówi...",mowa,item_372
0.497060009267079,0.258998674976803,kosi-kosi łapci,"FORMUŁY, ZABAWY, RUTYNOWE CZYNNOŚCI: Czy dziecko rozumie...",rozumienie,item_374
1.23377536750711,1.10192795890774,kosi-kosi łapci,"FORMUŁY, ZABAWY, RUTYNOWE CZYNNOŚCI: Czy dziecko mówi...",mowa,item_374
1.1304679255563,0.471626239829531,idzie rak nieborak,"FORMUŁY, ZABAWY, RUTYNOWE CZYNNOŚCI: Czy dziecko rozumie...",rozumienie,item_375
1.41455648424381,0.741189488862745,idzie rak nieborak,"FORMUŁY, ZABAWY, RUTYNOWE CZYNNOŚCI: Czy dziecko mówi...",mowa,item_375
1.09293324773542,-0.222153991995392,sroczka kaszkę warzyła,"FORMUŁY, ZABAWY, RUTYNOWE CZYNNOŚCI: Czy dziecko rozumie...",rozumienie,item_376
1.32207010792079,0.016560465016881,sroczka kaszkę warzyła,"FORMUŁY, ZABAWY, RUTYNOWE CZYNNOŚCI: Czy dziecko mówi...",mowa,item_376
2.18135467615078,-1.81991145458612,brzydki/brzydko,PRZYMIOTNIKI I PRZYSŁÓWKI: Czy dziecko rozumie...,rozumienie,item_380
